platform,title,url,video_id,author,comment,language,likes,published_at,type
YouTube,먹방 유튜버 유노! 떡볶이 33인분 클리어 도전?! (feat. 인하 문화의 거리) | [유노의 먹방 원정대] EP.1,https://youtu.be/RL7DPDkCFI4,RL7DPDkCFI4,@pms8733,미추홀구 골목상권 많은 분들에게 소문나서 대박길만 걸으시길 아자아자화이팅!,ko,0,2025-04-28T04:20:07Z,top_comment
YouTube,[인하대 X 미추홀릭TV] EP.주안동ㅣ'미추홀송-주안편' MV,https://youtu.be/fCacN41Wy0U,fCacN41Wy0U,@slooping-bb9ck,석바위 시장 근처 골목도 오래된 감성이 살아 있어서 배경으로 재밌을 것 같아요,ko,0,2025-11-23T06:40:44Z,top_comment
YouTube,맛이라는 것이 폭발한다 (feat. 청년창업 특화거리) | [유노의 먹방 원정대] EP.2,https://youtu.be/Zg63f129iAk,Zg63f129iAk,@쿨앤더갱,"정답: 1번 청년창업 특화거리
유노님의 추천은 항상 믿고 보게 되네요.
다음에도 기대할게요!",ko,0,2025-05-03T03:44:04Z,top_comment
YouTube,아름다운 미추홀구에서 벌어진 뜻밖의 전개?ㅣ배우 이재용×김기환의 [미추홀 동네 한 바퀴] EP.1,https://youtu.be/py7ERQBYwH8,py7ERQBYwH8,@문경수-f4c,"정답 : 바람길숲
좋은 곳이네요 가족들과 함께 가보고 싶네요~~",ko,0,2025-12-11T08:05:50Z,top_comment
YouTube,사람으로 채워지는 미추홀!ㅣ배우 이재용×김기환의 [미추홀 동네 한 바퀴] EP.2,https://youtu.be/GyILpEk7Pwg,GyILpEk7Pwg,@temperclass,전통시장에 새로운 바람이 불고 있다는 게 영상에서 확실히 느껴졌어요.,ko,0,2025-12-24T03:38:11Z,top_comment
YouTube,맛이라는 것이 폭발한다 (feat. 청년창업 특화거리) | [유노의 먹방 원정대] EP.2,https://youtu.be/Zg63f129iAk,Zg63f129iAk,@용가리갈비뼈,"정답: 1번 청년창업 특화거리
디저트가 정말 맛있어 보여요.
청년 사장님들 응원합니다.",ko,0,2025-05-03T00:11:51Z,top_comment
YouTube,천하제일 먹방대결 (feat. 신기시장) | [유노의 먹방 원정대] EP.3,https://youtu.be/8PWZh2h1ftA,8PWZh2h1ftA,@연듀-f3z,"갈비가 참 맛있겠네요!! 
점포수도 많고 신선하고 맛있는 먹거리들이 많네요!!! 
100인분 클리어를 위해 힘써주셔서 고맙습니다. 저도 미추홀구 신기시장 다음에 방문해 볼게요^^
골목상권 소상공인 분들을 응원해요💗💗",ko,0,2025-05-11T07:33:15Z,top_comment
YouTube,맛이라는 것이 폭발한다 (feat. 청년창업 특화거리) | [유노의 먹방 원정대] EP.2,https://youtu.be/Zg63f129iAk,Zg63f129iAk,@슬픔뒤의행복,"정답 : <1> 청년창업 특화거리
청년들이 모이는 곳이 번성하는 곳 인거 같아요",ko,0,2025-05-03T03:49:11Z,top_comment
YouTube,먹방 유튜버 유노! 떡볶이 33인분 클리어 도전?! (feat. 인하 문화의 거리) | [유노의 먹방 원정대] EP.1,https://youtu.be/RL7DPDkCFI4,RL7DPDkCFI4,@이동선-d2m,"58만 먹방 유튜버 ‘유노씨가 미추홀구 골목상권을 살리기 위한 대장정에 나서는 모습이 너무나 멋진거 같아요.
지금 너무나 경기가 힘들어서 골목상권들이 너무나 큰 위협을 받고 있는데 이럴때에 골목상권을 살리기 위해서 직접 방문해서 학생분들과 함께 미션에도 도전하고, 미추홀구에 다양한 음식점들도 소개해주어서 너무나 좋은거 같아요. 앞으로도 골목상권을 살리기 위한 뜻깊은 원정대의 활동들을 응원합니다.",ko,1,2025-04-28T03:00:10Z,top_comment
YouTube,천하제일 먹방대결 (feat. 신기시장) | [유노의 먹방 원정대] EP.3,https://youtu.be/8PWZh2h1ftA,8PWZh2h1ftA,@Ericbrain123,"유노의 먹방 원정대~  신기시장의 다양한 상인분들과 재미있는 먹방 대결 등등
정말 좋은 콘텐츠네요.",ko,0,2025-05-12T00:08:10Z,top_comment
YouTube,사람으로 채워지는 미추홀!ㅣ배우 이재용×김기환의 [미추홀 동네 한 바퀴] EP.2,https://youtu.be/GyILpEk7Pwg,GyILpEk7Pwg,@klayne861,"토지금고 시장을 가시다니 ! 학부시절에 레포트 주제가 옛날 지역을 탐문하고 조사하는 거여서 
토지금고를 조사했었는데 정겹네요. 아쉬운건 최근에 개방했다고 알려지는 토지금고 박물관까지 가주셨다면 하는 아쉬움이 남네요.
내년에도 두 분을 뵐 수 있으면 좋을 것 같다는 생각이 드네요!",ko,0,2025-12-19T12:07:17Z,top_comment
YouTube,🎉2025 제22회 미추홀미디어문화축제🎉 개최! #미추홀구 #미추홀미디어문화축제 #축제 #가을 #이벤트,https://youtube.com/shorts/WNEdPIcUB6k,WNEdPIcUB6k,@dydrbaudxo,어느새 22회를 맞이한 미추홀미디어문화축제 정말 기대되네요! 올해도 많은 사람들이 모여 즐거운 추억 많이 만드셨으면 좋겠습니다.,ko,0,2025-09-11T04:43:20Z,top_comment
YouTube,아름다운 미추홀구에서 벌어진 뜻밖의 전개?ㅣ배우 이재용×김기환의 [미추홀 동네 한 바퀴] EP.1,https://youtu.be/py7ERQBYwH8,py7ERQBYwH8,@장은경-h8f,정답  바람길숲 ❤,ko,0,2025-12-11T06:50:20Z,top_comment
YouTube,🎉2025 제22회 미추홀미디어문화축제🎉 개최! #미추홀구 #미추홀미디어문화축제 #축제 #가을 #이벤트,https://youtube.com/shorts/WNEdPIcUB6k,WNEdPIcUB6k,@shortstory-jj9im,아니 이 홍보영상 중독성 뭐죠 ㅋㅋㅋ 레슨 시리즈라니 신박하네요 직장인이라 주말에 뭐 할지 고민이었는데 덕분에 좋은 정보 얻어갑니다 미디어 아트 터널도 재밌을 것 같고 공연 라인업도 빵빵하네요 여자친구랑 손잡고 스트레스 풀러 다녀와야겠습니다 영상 만드느라 고생 많으셨어요 멋집니다 👍,ko,0,2025-09-20T08:25:53Z,top_comment
YouTube,먹방 유튜버 유노! 떡볶이 33인분 클리어 도전?! (feat. 인하 문화의 거리) | [유노의 먹방 원정대] EP.1,https://youtu.be/RL7DPDkCFI4,RL7DPDkCFI4,@라이토신,"미추홀구 인하 문화의 거리에서 유노님이 도전한 떡볶이 먹방을 보며 골목상권의 활기와 따뜻함이 잘 느껴졌어요 저렴한 가격과 푸짐한 양, 그리고 사장님들의 정성이 어우러져 누구나 만족할 수 있는 공간이 되는 것 같습니다 앞으로도 미추홀구 골목상권이 더 많은 사람들에게 사랑받고 지역 경제가 활짝 피어나길 바랍니다 ^^",ko,0,2025-04-27T14:34:21Z,top_comment
YouTube,🎉2025 제22회 미추홀미디어문화축제🎉 개최! #미추홀구 #미추홀미디어문화축제 #축제 #가을 #이벤트,https://youtube.com/shorts/WNEdPIcUB6k,WNEdPIcUB6k,@OriOriMan,"2025 제22회 미추홀미디어문화축제 너무 기대됩니다 !! 
많은 분들이 함께하는 아주 즐거운 축제가 되길 바랍니다 ~ 
힘차게 응원할게요 !!",ko,1,2025-09-19T14:32:52Z,top_comment
YouTube,먹방 유튜버 유노! 떡볶이 33인분 클리어 도전?! (feat. 인하 문화의 거리) | [유노의 먹방 원정대] EP.1,https://youtu.be/RL7DPDkCFI4,RL7DPDkCFI4,@1biiineee,"한 그릇 한 그릇 먹는 장면마다 정성과 따뜻함이 느껴졌어요.
유노님의 밝은 에너지와 미추홀구 상인분들의 정성이 잘 어우러져서, 단순한 먹방이 아니라 지역 경제를 살리는 진심이 전해졌습니다.
작은 골목의 소중한 가게들이 더 많은 사람들에게 알려질 수 있도록 앞으로도 계속 응원할게요. 미추홀구 골목상권, 오래도록 함께할 수 있길 바랍니다.",ko,0,2025-04-23T12:51:59Z,top_comment
YouTube,[인하대 X 미추홀릭TV] EP.주안동ㅣ'미추홀송-주안편' MV,https://youtu.be/fCacN41Wy0U,fCacN41Wy0U,@juwong78,문학산 역사관 앞은 분위기가 차분해서 의미 있는 장면에 잘 어울려요.,ko,0,2025-11-22T15:32:44Z,top_comment
YouTube,🎉2025 제22회 미추홀미디어문화축제🎉 개최! #미추홀구 #미추홀미디어문화축제 #축제 #가을 #이벤트,https://youtube.com/shorts/WNEdPIcUB6k,WNEdPIcUB6k,@규민이엄마,"""🎉 2025 제22회 미추홀미디어문화축제, 정말 기대됩니다! 영상만 봐도 벌써부터 신나고 설레네요. 아이들과 함께 즐거운 미디어 세상을 경험할 수 있는 최고의 기회가 될 것 같아요. 축제를 통해 많은 분들이 새로운 영감과 행복한 추억 많이 만드시길 바랍니다! 성공적인 축제를 진심으로 응원합니다! 파이팅! 💖""",ko,0,2025-09-17T15:48:10Z,top_comment
YouTube,아름다운 미추홀구에서 벌어진 뜻밖의 전개?ㅣ배우 이재용×김기환의 [미추홀 동네 한 바퀴] EP.1,https://youtu.be/py7ERQBYwH8,py7ERQBYwH8,@somini3335,정답: 바람길숲,ko,0,2025-12-14T01:42:18Z,top_comment
YouTube,먹방 유튜버 유노! 떡볶이 33인분 클리어 도전?! (feat. 인하 문화의 거리) | [유노의 먹방 원정대] EP.1,https://youtu.be/RL7DPDkCFI4,RL7DPDkCFI4,@852sallywang,"영상 보면서 괜히 코끝이 찡했어요. 
그냥 떡볶이 한 그릇이 아니라, 그 골목에서 오랜 시간 자리를 지켜온 사람들의
 이야기까지 담겨 있어서 더 울컥했네요. ‘내가 학생들한테 남는 거 없어도 맛있는
 한 끼 주고 싶다’는 사장님 말씀... 요즘 같은 시대에 이런 마음 가진 분들이 계시다는 게 
얼마나 고맙고 귀한지. 먹방으로 지역을 살리는 이런 콘텐츠
진짜 오래도록 계속됐으면 해요. 미추홀구 골목상권, 정말 응원합니다.",ko,0,2025-04-16T09:09:41Z,top_comment
YouTube,[인하대 X 미추홀릭TV] EP.주안동ㅣ'미추홀송-주안편' MV,https://youtu.be/fCacN41Wy0U,fCacN41Wy0U,@temperclass,수봉공원 현충탑과 문학산성 둘 다 미추홀구 매력이 잘 살아날 것 같아요.,ko,0,2025-11-23T10:02:38Z,top_comment
YouTube,아름다운 미추홀구에서 벌어진 뜻밖의 전개?ㅣ배우 이재용×김기환의 [미추홀 동네 한 바퀴] EP.1,https://youtu.be/py7ERQBYwH8,py7ERQBYwH8,@유동글,바람길숲^^ 아리마을이 북한에서 내려오신 분들의 아픈 사연이 담긴 곳이었다니 마음이 짠했어요 그런데 작은 화분 하나가 모여서 아름다운 골목이 되었다는 이야기가 정말 멋져요 ✨ 인하대 학생분들이 미추홀구는 정이 많다고 자랑하는 것도 같은 맥락인 것 같네요 물 챙겨주시는 주민분들처럼 서로를 아끼는 마음이 골목 곳곳에 스며든 느낌이에요 화려하진 않아도 오래 보고 싶은 마을이라는 시의 구절이 딱 맞는 동네인 것 같아요,ko,0,2025-12-15T11:24:15Z,top_comment
YouTube,🎉2025 제22회 미추홀미디어문화축제🎉 개최! #미추홀구 #미추홀미디어문화축제 #축제 #가을 #이벤트,https://youtube.com/shorts/WNEdPIcUB6k,WNEdPIcUB6k,@junjae8,제22회 미추홀미디어문화축제 성공적인 개최 응원합니다!,ko,0,2025-09-20T13:38:52Z,top_comment
YouTube,🎉2025 제22회 미추홀미디어문화축제🎉 개최! #미추홀구 #미추홀미디어문화축제 #축제 #가을 #이벤트,https://youtube.com/shorts/WNEdPIcUB6k,WNEdPIcUB6k,@조용수다쟁이-j2i,"“보는 축제”를 넘어 “함께 만드는 축제”! 🙌 제22회 미추홀미디어문화축제가 참여자 한 명 한 명의 이야기를 비추길 바라요. 가족·연인·이웃과 함께 웃고 감동하는 순간, 도시의 기억이 됩니다. 성공 개최 응원합니다 🌟📽️💐",ko,0,2025-09-20T09:55:05Z,top_comment
YouTube,[인하대 X 미추홀릭TV] EP.주안동ㅣ'미추홀송-주안편' MV,https://youtu.be/fCacN41Wy0U,fCacN41Wy0U,@털도,수봉근린공원 추천합니다 ㅎㅎ 앞으로도 더욱 더 다양한 이야기 기대해요 화이팅 응원합니다 ❤🎉,ko,0,2025-11-11T05:13:53Z,top_comment
YouTube,먹방 유튜버 유노! 떡볶이 33인분 클리어 도전?! (feat. 인하 문화의 거리) | [유노의 먹방 원정대] EP.1,https://youtu.be/RL7DPDkCFI4,RL7DPDkCFI4,@stampx-bg9jm,이런 지역 프로젝트가 많아졌으면 좋겠어요. 미추홀구 골목상권이 다시 살아나길 진심으로 응원합니다.,ko,0,2025-04-27T05:57:41Z,top_comment
YouTube,사람으로 채워지는 미추홀!ㅣ배우 이재용×김기환의 [미추홀 동네 한 바퀴] EP.2,https://youtu.be/GyILpEk7Pwg,GyILpEk7Pwg,@아메리카노버터떡,미추홀구 지역 주민들의 친근하고 솔직한 모습 속에서 서로를 배려하고 함께하려는 진심 어린 마음이 화면 너머로 고스란히 전해져 큰 감동을 받았습니다. 무엇보다 이재용 배우님과 김기환 님의 조합이 정말 신선하고 인상적이었는데 서로 다른 세대의 시각으로 동네를 바라보면서도 자연스럽게 상대를 존중하며 유쾌한 분위기를 이끌어가는 두 분의 호흡 덕분에 프로그램이 훨씬 풍성해진 것 같아요. 토지금고시장의 넓고 깔끔한 구조를 보며 전통시장이 현대적으로 변모해가는 모습에 놀랐고 그 안에서 열정을 쏟는 젊은 상인들의 에너지가 시장 전체에 활력을 불어넣는 장면이 특히 기억에 남습니다. 사람의 온기로 채워지는 공동체의 가치를 보여준 멜리오라 같은 공간이 더 많아지길 바라며 미추홀구가 가진 과거의 역사와 현재의 활기가 공존하는 독특한 매력이 앞으로도 더 많은 분에게 사랑받는 명소가 되길 진심으로 응원하고 다음 여정도 설레는 마음으로 기다리겠습니다.,ko,0,2025-12-25T10:45:53Z,top_comment
YouTube,천하제일 먹방대결 (feat. 신기시장) | [유노의 먹방 원정대] EP.3,https://youtu.be/8PWZh2h1ftA,8PWZh2h1ftA,@최민경-g1p,골목 상권 많이 사랑받길 응원합니다,ko,0,2025-04-28T09:06:22Z,top_comment
YouTube,🎉2025 제22회 미추홀미디어문화축제🎉 개최! #미추홀구 #미추홀미디어문화축제 #축제 #가을 #이벤트,https://youtube.com/shorts/WNEdPIcUB6k,WNEdPIcUB6k,@puoioooii,"제22회 미추홀미디어문화축제의 개막을 진심으로 축하드립니다!
긴 시간 동안 지역과 함께 성장해온 축제가 이제는 전국적으로도 주목받는 문화의 장이 되었네요.
올해도 시민이 주인공이 되는 참여형 프로그램이 가득해 더욱 특별할 것 같습니다.
영상으로 미리 봐도 활기찬 분위기가 전해져서 현장이 더욱 기대돼요.
가을밤의 선선한 바람 속에서 미디어와 예술이 어우러진 축제를 상상하니 벌써부터 설레네요.
특히 드론 레이싱과 미디어아트 공연은 아이들과 어른 모두에게 신선한 경험이 될 거라 믿습니다.
문화와 미디어가 만나는 이 자리가 사람과 사람을 잇는 따뜻한 계기가 되길 바랍니다 ✨
성공적인 개최와 모두의 행복을 진심으로 응원합니다.",ko,0,2025-09-20T14:04:54Z,top_comment
YouTube,천하제일 먹방대결 (feat. 신기시장) | [유노의 먹방 원정대] EP.3,https://youtu.be/8PWZh2h1ftA,8PWZh2h1ftA,@mihhkis,"유노의 먹방 원정대의 마지막 장소 신기시장 정말 신기한 곳이네요. 먹거리, 즐길거리가 다양해서 좋은 거 같아요. 미추홀구의 골목상권 화이팅!",ko,0,2025-05-05T02:53:57Z,top_comment
YouTube,맛이라는 것이 폭발한다 (feat. 청년창업 특화거리) | [유노의 먹방 원정대] EP.2,https://youtu.be/Zg63f129iAk,Zg63f129iAk,@koreabank,정답: 1번 청년창업 특화거리,ko,0,2025-04-30T01:52:53Z,top_comment
YouTube,천하제일 먹방대결 (feat. 신기시장) | [유노의 먹방 원정대] EP.3,https://youtu.be/8PWZh2h1ftA,8PWZh2h1ftA,@tv-rm2sm,미추홀구 신기시장 앞으로도 많은 분들의 사랑 듬뿍 받으시길 응원합니다,ko,1,2025-04-28T23:21:06Z,top_comment
YouTube,맛이라는 것이 폭발한다 (feat. 청년창업 특화거리) | [유노의 먹방 원정대] EP.2,https://youtu.be/Zg63f129iAk,Zg63f129iAk,@만찐이-g2w,"정답: 1번 청년창업 특화거리

이번 영상은 단순한 먹방 콘텐츠를 넘어, 청년들의 꿈과 도전이 담긴 골목상권의 소중한 가치를 느낄 수 있는 시간이었어요. 각자의 이야기를 담은 가게들과 따뜻한 분위기가 정말 인상 깊었고, 유노님의 진심 어린 진행 덕분에 마치 그 거리를 직접 걸어본 듯한 기분이 들었습니다. 창업을 꿈꾸는 이들에게 실질적인 지원을 아끼지 않는 미추홀구의 정책과 따뜻한 응원이 너무 인상 깊었고, 앞으로도 이런 거리와 콘텐츠가 더욱 많아졌으면 좋겠어요. 청년 사장님들 모두 힘내시고, 유노의 먹방 원정대도 계속 응원합니다!",ko,0,2025-04-30T06:35:27Z,top_comment
YouTube,[인하대 X 미추홀릭TV] EP.주안동ㅣ'미추홀송-주안편' MV,https://youtu.be/fCacN41Wy0U,fCacN41Wy0U,@장효선-s3f,"신흥중학교 앞쪽의 흐르러지게 피는 벚꽃길을 추천드립니다
찾는 이가 많지 않아 한적함을 느낄수 있는 숨은 벚꽃 명소입니다",ko,0,2025-11-16T02:34:01Z,top_comment
YouTube,맛이라는 것이 폭발한다 (feat. 청년창업 특화거리) | [유노의 먹방 원정대] EP.2,https://youtu.be/Zg63f129iAk,Zg63f129iAk,@chunseokoh582,"★정답: ➊청년창업 특화거리✿‧̥°̩̥ ̩̩̥͙̊°̩̥‧̥·̊‧̥° 
임차보증금, 임차료(50%), 창업컨설팅 교육  등의 지원을 통해 청년 창업자들에게 기회를 제공하는 것은 좋은 아이디어가 될 수 있다고 생각됩니다
다만 청년몰 가게 생존율 34%, 외식업의 5년 생존율은 20.2%에 불과하다는 현실은 결코 좌시할 수 없는 현실입니다
결국 임차보증금, 임차료(50%) 지원 같은 현금성 지출은 청년들에게 기회를 제공하는 긍정적 효과보다 고자산 임대인의 수익보장에 쓰인다는 얘기입니다
구민들에게 공정하게 쓰여야할 세금이 특정 지역, 특정 직종, 특정 계층을 위해 사용되고 있다는 것을 잊지 않았으면 합니다",ko,0,2025-04-28T03:56:14Z,top_comment
YouTube,아름다운 미추홀구에서 벌어진 뜻밖의 전개?ㅣ배우 이재용×김기환의 [미추홀 동네 한 바퀴] EP.1,https://youtu.be/py7ERQBYwH8,py7ERQBYwH8,@math6532,"정답 : 바람길숲
미추홀 동네 한 바퀴 콘텐츠가 많은 사랑과 관심 받아가길 항상 응원합니다^^",ko,0,2025-12-16T02:42:04Z,top_comment
YouTube,먹방 유튜버 유노! 떡볶이 33인분 클리어 도전?! (feat. 인하 문화의 거리) | [유노의 먹방 원정대] EP.1,https://youtu.be/RL7DPDkCFI4,RL7DPDkCFI4,@시소사랑이,"미추홀구 골목상권 소상공인분들, 미추홀구의 따뜻한 정과 인심이 가득한 골목상권이 더 활기 넘치길 바랍니다.",ko,0,2025-04-27T07:44:36Z,top_comment
YouTube,사람으로 채워지는 미추홀!ㅣ배우 이재용×김기환의 [미추홀 동네 한 바퀴] EP.2,https://youtu.be/GyILpEk7Pwg,GyILpEk7Pwg,@난대단해,"이재용x김기환님의 케미로 편안하게 볼 수 있었어요 ㅠㅠ
너무너무 좋아염 ㅠㅠㅠ
파이ㅣㅌㅇ ㅠㅠㅠ
진짜 최고다 ㅠㅠ
응원합니다 > < ㅎㅎ
꺄앙.. ㅠㅠ 너무너무 응원합니다! ㅎㅎㅎ",ko,0,2025-12-23T00:47:25Z,top_comment
YouTube,[인하대 X 미추홀릭TV] EP.주안동ㅣ'미추홀송-주안편' MV,https://youtu.be/fCacN41Wy0U,fCacN41Wy0U,@jypark.jpark0705,"차이나타운
이국적인 모습의 차이나타운에서 미추송의 감각적인 음악과 함께 어우러진다면 너무 멋있을 것 같습니다",ko,0,2025-11-11T14:00:40Z,top_comment
YouTube,먹방 유튜버 유노! 떡볶이 33인분 클리어 도전?! (feat. 인하 문화의 거리) | [유노의 먹방 원정대] EP.1,https://youtu.be/RL7DPDkCFI4,RL7DPDkCFI4,@slooping-bb9ck,유노님의 먹방을 통해 미추홀구의 숨은 명소를 알게 되어 좋았습니다.,ko,0,2025-04-27T12:59:57Z,top_comment
YouTube,🎉2025 제22회 미추홀미디어문화축제🎉 개최! #미추홀구 #미추홀미디어문화축제 #축제 #가을 #이벤트,https://youtube.com/shorts/WNEdPIcUB6k,WNEdPIcUB6k,@치즈치즈-h2u,“문화는 나와 우리를 잇는 다리!” 🌉 제22회 미추홀미디어문화축제가 세대 간 이해와 공감을 넓히는 시간 되길. 누구나 존중받는 참여 문화로 더 아름다운 축제를 함께 만들어요 😊👏✨,ko,0,2025-09-20T10:00:34Z,top_comment
YouTube,천하제일 먹방대결 (feat. 신기시장) | [유노의 먹방 원정대] EP.3,https://youtu.be/8PWZh2h1ftA,8PWZh2h1ftA,@도대장-s1f,시장 음식 먹방은 언제나 진리! 보는 내내 군침 돌았어요🤤,ko,0,2025-05-01T07:21:07Z,top_comment
YouTube,🎉2025 제22회 미추홀미디어문화축제🎉 개최! #미추홀구 #미추홀미디어문화축제 #축제 #가을 #이벤트,https://youtube.com/shorts/WNEdPIcUB6k,WNEdPIcUB6k,@hanedanihongo,"벌써 22회를 맞이했다니…
미추홀미디어문화축제의 깊은 역사와 따뜻한 열정이 느껴지네요!
미디어로 소통하고 문화를 나누는 이 축제가
지역과 세대를 잇는 정말 소중한 자리인 것 같아요 :)
🎉미추홀미디어문화축제🎉
올해도 대박 나세요~ 항상 함께할게요♡",ko,0,2025-09-18T14:45:55Z,top_comment
YouTube,먹방 유튜버 유노! 떡볶이 33인분 클리어 도전?! (feat. 인하 문화의 거리) | [유노의 먹방 원정대] EP.1,https://youtu.be/RL7DPDkCFI4,RL7DPDkCFI4,@Fleemium,미추홀구 골목상권이 지역 경제의 중심이 되어 소상공인분들이 더욱 번창하길 바랍니다.,ko,0,2025-04-27T15:31:39Z,top_comment
YouTube,🎉2025 제22회 미추홀미디어문화축제🎉 개최! #미추홀구 #미추홀미디어문화축제 #축제 #가을 #이벤트,https://youtube.com/shorts/WNEdPIcUB6k,WNEdPIcUB6k,@구구나인-i5k,"미추홀의 거리와 골목마다 문화의 숨결이 되살아나는 제22회 미추홀 미디어문화축제가 다가오고 있습니다. 지역의 다양한 예술가와 시민들이 한자리에 모여, 영상과 음악, 무용과 설치, 디지털 매체가 어우러진 다채로운 축제를 만들어 내는 과정을 상상하면 가슴이 설렙니다. 이번 축제는 지역 사회의 창의성과 협력의 힘이 어떻게 우리의 일상을 풍요롭게 바꾸는지 보여주는 중요한 무대가 될 것입니다.
제22회 미추홀 미디어문화축제가 지역의 저력을 다시 한 번 보여 주는 계기가 되기를 바랍니다. 축제를 통해 우리 모두가 예술의 힘으로 서로를 이해하고, 지역이 가진 무한한 가능성을 함께 열어 가길 바랍니다",ko,0,2025-09-21T06:45:17Z,top_comment
YouTube,아름다운 미추홀구에서 벌어진 뜻밖의 전개?ㅣ배우 이재용×김기환의 [미추홀 동네 한 바퀴] EP.1,https://youtu.be/py7ERQBYwH8,py7ERQBYwH8,@yuni8409,정답: 바람길숲,ko,0,2025-12-16T13:36:55Z,top_comment
YouTube,아름다운 미추홀구에서 벌어진 뜻밖의 전개?ㅣ배우 이재용×김기환의 [미추홀 동네 한 바퀴] EP.1,https://youtu.be/py7ERQBYwH8,py7ERQBYwH8,@뽀뽀롱뽀로롱,"정답: 바람길숲
미추홀구 곳곳에 스며 있는 시간의 흔적과 현재의 일상이 자연스럽게 이어지는 모습을 두 분의 밝고 유쾌한 호흡 덕분에 더욱 즐겁게 감상했습니다. 단순히 장소를 소개하는 데서 그치지 않고, 그 공간이 품고 있는 이야기와 변화의 과정을 함께 전해줘서 영상 내내 몰입하게 되더라고요.
특히 일제강점기의 아픈 기억을 간직했던 수인선 옛길이, 이제는 주민들이 편안하게 걷고 쉬어 갈 수 있는 ‘수인선 바람길 숲’으로 탈바꿈한 장면이 오래 마음에 남았습니다. 과거의 상처 위에 자연과 일상이 덧입혀지며 새로운 의미를 만들어낸 모습이 참 인상 깊었어요. 오랜 시간 동네 사람들과 함께했던 37년 역사의 목욕탕이 주민 공유 공간 ‘양지’로 다시 태어난 이야기 역시 따뜻한 감동을 주었습니다. 공간은 변했지만, 사람을 이어주는 역할은 그대로 이어지고 있다는 느낌이 들어 더 특별했어요.
또한 아픈 사연을 안고 있던 아리마을이 꽃과 벽화로 새로운 생명을 얻은 모습에서는, 지역을 아끼는 마음과 사람들의 손길이 얼마나 큰 변화를 만들어낼 수 있는지 다시 한번 느낄 수 있었습니다. 전반적으로 오래된 동네 특유의 정겨움과 사람 냄새 나는 따뜻한 분위기가 잘 전해져서, 미추홀구만의 매력을 제대로 느낄 수 있었던 영상이었어요.
영상을 보는 내내 괜히 발걸음이 느려지는 기분이 들었고, 예전 수인선 자리가 이렇게 여유로운 산책길로 바뀌었다는 사실이 더욱 깊이 와닿았습니다. 동네의 이야기와 풍경이 자연스럽게 어우러져 있어서, 기회가 된다면 꼭 직접 걸어보고 싶다는 생각도 들었고요. 좋은 이야기와 따뜻한 시선을 담아주신 덕분에 끝까지 즐겁게 시청했습니다. 영상 너무 잘 봤고, 좋아요와 구독, 알림 설정까지 꾸욱 눌렀습니다",ko,1,2025-12-16T09:33:14Z,top_comment
YouTube,먹방 유튜버 유노! 떡볶이 33인분 클리어 도전?! (feat. 인하 문화의 거리) | [유노의 먹방 원정대] EP.1,https://youtu.be/RL7DPDkCFI4,RL7DPDkCFI4,@쇠돌이철수아빠,유노의 먹방 원정대 1편 정말 재미있게 봤습니다. 다음 편도 기대할게요!,ko,0,2025-04-27T13:19:14Z,top_comment
YouTube,🎉2025 제22회 미추홀미디어문화축제🎉 개최! #미추홀구 #미추홀미디어문화축제 #축제 #가을 #이벤트,https://youtube.com/shorts/WNEdPIcUB6k,WNEdPIcUB6k,@nina.nooooooo,미추홀미디어문화축제 완전 재밌어보이네요! 많은 기대가 됩니다!😊,ko,1,2025-09-15T10:30:46Z,top_comment
YouTube,맛이라는 것이 폭발한다 (feat. 청년창업 특화거리) | [유노의 먹방 원정대] EP.2,https://youtu.be/Zg63f129iAk,Zg63f129iAk,@binglyeolmun,"정답 : 1번 청년창업 특화거리
골목상권이 활성화 될 수 있도록 다양과 먹방과 함께 정보를 전해주시는 유노님 덕분에 미추홀구의 맛집과 함께 다양한 청년창업지원정보를 알 수 있어서 흥미로웠습니다. 더 많은 활동을 통해 미추홀구의 골목상권이 활성화 될 수 있기를 함께 응원하겠습니다",ko,0,2025-05-03T05:53:36Z,top_comment
YouTube,사람으로 채워지는 미추홀!ㅣ배우 이재용×김기환의 [미추홀 동네 한 바퀴] EP.2,https://youtu.be/GyILpEk7Pwg,GyILpEk7Pwg,@pinex2023,"영상을 보니 미추홀구가 참 살기 좋은 동네라는 게 느껴졌어요! 토지금고시장과 멜리오라에서 만난 따뜻한 분들의 이야기에 마음이 따뜻해졌습니다. 숨은 명소까지 소개해줘서 더 정겨웠고, 앞으로도 많은 분들이 미추홀구의 매력을 느꼈으면 좋겠어요",ko,0,2025-12-25T04:35:30Z,top_comment
YouTube,[인하대 X 미추홀릭TV] EP.주안동ㅣ'미추홀송-주안편' MV,https://youtu.be/fCacN41Wy0U,fCacN41Wy0U,@Jungkookiiil,수봉공원 진짜 예뻐요! 추천ㅋㅋ 🌸,ko,0,2025-11-14T06:14:16Z,top_comment
